date,lake_level,lake_extent_km2
2010-08-02,1134.789,66848.8060969698
2010-08-03,1134.786,66848.31012339675
2010-08-04,1134.784,66848.31012339675
2010-08-05,1134.781,66847.56616303718
2010-08-06,1134.778,66847.31817625064
2010-08-07,1134.775,66847.31817625064
2010-08-08,1134.773,66847.07018946412
2010-08-09,1134.77,66847.07018946412
2010-08-10,1134.765,66847.07018946412
2010-08-11,1134.759,66846.57421589106
2010-08-12,1134.754,66846.078242318
2010-08-13,1134.748,66846.078242318
2010-08-14,1134.743,66845.83025553147
2010-08-15,1134.738,66845.83025553147
2010-08-16,1134.732,66845.83025553147
2010-08-17,1134.727,66845.58226874495
2010-08-18,1134.721,66845.58226874495
2010-08-19,1134.716,66845.58226874495
2010-08-20,1134.704,66845.0862951719
2010-08-21,1134.693,66844.83830838537
2010-08-22,1134.681,66844.59032159885
2010-08-23,1134.669,66843.59837445273
2010-08-24,1134.657,66843.3503876662
2010-08-25,1134.646,66843.10240087968
2010-08-26,1134.634,66842.60642730663
2010-08-27,1134.622,66842.3584405201
2010-08-28,1134.611,66842.3584405201
2010-08-29,1134.599,66842.3584405201
2010-08-30,1134.609,66842.3584405201
2010-08-31,1134.618,66842.3584405201
2010-09-01,1134.628,66842.60642730663
2010-09-02,1134.637,66842.85441409315
2010-09-03,1134.647,66843.10240087968
2010-09-04,1134.657,66843.3503876662
2010-09-05,1134.666,66843.59837445273
2010-09-06,1134.676,66844.59032159885
2010-09-07,1134.685,66844.59032159885
2010-09-08,1134.695,66844.83830838537
2010-09-09,1134.697,66845.0862951719
2010-09-10,1134.699,66845.0862951719
2010-09-11,1134.701,66845.0862951719
2010-09-12,1134.703,66845.0862951719
2010-09-13,1134.705,66845.0862951719
2010-09-14,1134.707,66845.33428195842
2010-09-15,1134.709,66845.33428195842
2010-09-16,1134.711,66845.33428195842
2010-09-17,1134.713,66845.58226874495
2010-09-18,1134.706,66845.33428195842
2010-09-19,1134.7,66845.0862951719
2010-09-20,1134.693,66844.83830838537
2010-09-21,1134.687,66844.59032159885
2010-09-22,1134.68,66844.59032159885
2010-09-23,1134.673,66844.59032159885
2010-09-24,1134.667,66843.59837445273
2010-09-25,1134.66,66843.59837445273
2010-09-26,1134.654,66843.3503876662
2010-09-27,1134.647,66843.10240087968
2010-09-28,1134.647,66843.10240087968
2010-09-29,1134.647,66843.10240087968
2010-09-30,1134.647,66843.10240087968
2010-10-01,1134.647,66843.10240087968
2010-10-02,1134.647,66843.10240087968
2010-10-03,1134.647,66843.10240087968
2010-10-04,1134.647,66843.10240087968
2010-10-05,1134.647,66843.10240087968
2010-10-06,1134.647,66843.10240087968
2010-10-07,1134.647,66843.10240087968
2010-10-08,1134.642,66842.85441409315
2010-10-09,1134.636,66842.60642730663
2010-10-10,1134.63,66842.60642730663
2010-10-11,1134.625,66842.3584405201
2010-10-12,1134.62,66842.3584405201
2010-10-13,1134.614,66842.3584405201
2010-10-14,1134.608,66842.3584405201
2010-10-15,1134.603,66842.3584405201
2010-10-16,1134.598,66842.3584405201
2010-10-17,1134.592,66842.3584405201
2010-10-18,1134.597,66842.3584405201
2010-10-19,1134.602,66842.3584405201
2010-10-20,1134.607,66842.3584405201
2010-10-21,1134.612,66842.3584405201
2010-10-22,1134.618,66842.3584405201
2010-10-23,1134.623,66842.3584405201
2010-10-24,1134.628,66842.60642730663
2010-10-25,1134.633,66842.60642730663
2010-10-26,1134.638,66842.85441409315
2010-10-27,1134.643,66842.85441409315
2010-10-28,1134.638,66842.85441409315
2010-10-29,1134.634,66842.60642730663
2010-10-30,1134.63,66842.60642730663
2010-10-31,1134.625,66842.3584405201
2010-11-01,1134.62,66842.3584405201
2010-11-02,1134.616,66842.3584405201
2010-11-03,1134.612,66842.3584405201
2010-11-04,1134.607,66842.3584405201
2010-11-05,1134.602,66842.3584405201
2010-11-06,1134.598,66842.3584405201
2010-11-07,1134.603,66842.3584405201
2010-11-08,1134.607,66842.3584405201
2010-11-09,1134.612,66842.3584405201
2010-11-10,1134.616,66842.3584405201
2010-11-11,1134.621,66842.3584405201
2010-11-12,1134.626,66842.3584405201
2010-11-13,1134.63,66842.60642730663
2010-11-14,1134.635,66842.60642730663
2010-11-15,1134.639,66842.85441409315
2010-11-16,1134.644,66842.85441409315
2010-11-17,1134.636,66842.60642730663
2010-11-18,1134.628,66842.60642730663
2010-11-19,1134.619,66842.3584405201
2010-11-20,1134.611,66842.3584405201
2010-11-21,1134.603,66842.3584405201
2010-11-22,1134.595,66842.3584405201
2010-11-23,1134.587,66842.3584405201
2010-11-24,1134.578,66842.3584405201
2010-11-25,1134.57,66842.3584405201
2010-11-26,1134.562,66842.11045373358
2010-11-27,1134.567,66842.3584405201
2010-11-28,1134.571,66842.3584405201
2010-11-29,1134.576,66842.3584405201
2010-11-30,1134.58,66842.3584405201
2010-12-01,1134.585,66842.3584405201
2010-12-02,1134.59,66842.3584405201
2010-12-03,1134.594,66842.3584405201
2010-12-04,1134.599,66842.3584405201
2010-12-05,1134.603,66842.3584405201
2010-12-06,1134.608,66842.3584405201
2010-12-07,1134.608,66842.3584405201
2010-12-08,1134.608,66842.3584405201
2010-12-09,1134.608,66842.3584405201
2010-12-10,1134.608,66842.3584405201
2010-12-11,1134.608,66842.3584405201
2010-12-12,1134.608,66842.3584405201
2010-12-13,1134.608,66842.3584405201
2010-12-14,1134.608,66842.3584405201
2010-12-15,1134.608,66842.3584405201
2010-12-16,1134.608,66842.3584405201
2010-12-17,1134.602,66842.3584405201
2010-12-18,1134.597,66842.3584405201
2010-12-19,1134.591,66842.3584405201
2010-12-20,1134.586,66842.3584405201
2010-12-21,1134.58,66842.3584405201
2010-12-22,1134.574,66842.3584405201
2010-12-23,1134.569,66842.3584405201
2010-12-24,1134.563,66842.11045373358
2010-12-25,1134.558,66842.11045373358
2010-12-26,1134.552,66842.11045373358
2010-12-27,1134.552,66842.11045373358
2010-12-28,1134.552,66842.11045373358
2010-12-29,1134.552,66842.11045373358
2010-12-30,1134.552,66842.11045373358
2010-12-31,1134.552,66842.11045373358
2011-01-01,1134.552,66842.11045373358
2011-01-02,1134.552,66842.11045373358
2011-01-03,1134.552,66842.11045373358
2011-01-04,1134.552,66842.11045373358
2011-01-05,1134.552,66842.11045373358
2011-01-06,1134.556,66842.11045373358
2011-01-07,1134.56,66842.11045373358
2011-01-08,1134.565,66842.11045373358
2011-01-09,1134.569,66842.3584405201
2011-01-10,1134.573,66842.3584405201
2011-01-11,1134.577,66842.3584405201
2011-01-12,1134.582,66842.3584405201
2011-01-13,1134.586,66842.3584405201
2011-01-14,1134.59,66842.3584405201
2011-01-15,1134.586,66842.3584405201
2011-01-16,1134.582,66842.3584405201
2011-01-17,1134.577,66842.3584405201
2011-01-18,1134.573,66842.3584405201
2011-01-19,1134.569,66842.3584405201
2011-01-20,1134.565,66842.11045373358
2011-01-21,1134.561,66842.11045373358
2011-01-22,1134.556,66842.11045373358
2011-01-23,1134.552,66842.11045373358
2011-01-24,1134.548,66842.11045373358
2011-01-25,1134.551,66842.11045373358
2011-01-26,1134.555,66842.11045373358
2011-01-27,1134.558,66842.11045373358
2011-01-28,1134.562,66842.11045373358
2011-01-29,1134.565,66842.11045373358
2011-01-30,1134.568,66842.3584405201
2011-01-31,1134.572,66842.3584405201
2011-02-01,1134.575,66842.3584405201
2011-02-02,1134.579,66842.3584405201
2011-02-03,1134.582,66842.3584405201
2011-02-04,1134.576,66842.3584405201
2011-02-05,1134.569,66842.3584405201
2011-02-06,1134.563,66842.11045373358
2011-02-07,1134.556,66842.11045373358
2011-02-08,1134.55,66842.11045373358
2011-02-09,1134.544,66842.11045373358
2011-02-10,1134.537,66841.86246694704
2011-02-11,1134.531,66841.86246694704
2011-02-12,1134.524,66841.86246694704
2011-02-13,1134.518,66841.86246694704
2011-02-14,1134.515,66841.86246694704
2011-02-15,1134.512,66841.86246694704
2011-02-16,1134.509,66841.86246694704
2011-02-17,1134.506,66841.86246694704
2011-02-18,1134.504,66841.86246694704
2011-02-19,1134.501,66841.86246694704
2011-02-20,1134.498,66841.61448016053
2011-02-21,1134.495,66841.61448016053
2011-02-22,1134.492,66841.61448016053
2011-02-23,1134.489,66841.61448016053
2011-02-24,1134.488,66841.61448016053
2011-02-25,1134.486,66841.61448016053
2011-02-26,1134.484,66841.61448016053
2011-02-27,1134.483,66841.61448016053
2011-02-28,1134.481,66841.61448016053
2011-03-01,1134.48,66841.61448016053
2011-03-02,1134.478,66841.61448016053
2011-03-03,1134.477,66841.61448016053
2011-03-04,1134.476,66841.61448016053
2011-03-05,1134.474,66841.61448016053
2011-03-06,1134.474,66841.61448016053
2011-03-07,1134.474,66841.61448016053
2011-03-08,1134.474,66841.61448016053
2011-03-09,1134.474,66841.61448016053
2011-03-10,1134.474,66841.61448016053
2011-03-11,1134.473,66841.61448016053
2011-03-12,1134.473,66841.61448016053
2011-03-13,1134.473,66841.61448016053
2011-03-14,1134.473,66841.61448016053
2011-03-15,1134.473,66841.61448016053
2011-03-16,1134.479,66841.61448016053
2011-03-17,1134.485,66841.61448016053
2011-03-18,1134.491,66841.61448016053
2011-03-19,1134.497,66841.61448016053
2011-03-20,1134.502,66841.86246694704
2011-03-21,1134.508,66841.86246694704
2011-03-22,1134.514,66841.86246694704
2011-03-23,1134.52,66841.86246694704
2011-03-24,1134.526,66841.86246694704
2011-03-25,1134.532,66841.86246694704
2011-03-26,1134.539,66842.11045373358
2011-03-27,1134.546,66842.11045373358
2011-03-28,1134.553,66842.11045373358
2011-03-29,1134.56,66842.11045373358
2011-03-30,1134.568,66842.3584405201
2011-03-31,1134.575,66842.3584405201
2011-04-01,1134.582,66842.3584405201
2011-04-02,1134.589,66842.3584405201
2011-04-03,1134.596,66842.3584405201
2011-04-04,1134.603,66842.3584405201
2011-04-05,1134.606,66842.3584405201
2011-04-06,1134.608,66842.3584405201
2011-04-07,1134.611,66842.3584405201
2011-04-08,1134.613,66842.3584405201
2011-04-09,1134.616,66842.3584405201
2011-04-10,1134.619,66842.3584405201
2011-04-11,1134.621,66842.3584405201
2011-04-12,1134.624,66842.3584405201
2011-04-13,1134.626,66842.3584405201
2011-04-14,1134.629,66842.60642730663
2011-04-15,1134.629,66842.60642730663
2011-04-16,1134.63,66842.60642730663
2011-04-17,1134.63,66842.60642730663
2011-04-18,1134.631,66842.60642730663
2011-04-19,1134.631,66842.60642730663
2011-04-20,1134.631,66842.60642730663
2011-04-21,1134.632,66842.60642730663
2011-04-22,1134.632,66842.60642730663
2011-04-23,1134.633,66842.60642730663
2011-04-24,1134.633,66842.60642730663
2011-04-25,1134.63,66842.60642730663
2011-04-26,1134.627,66842.60642730663
2011-04-27,1134.624,66842.3584405201
2011-04-28,1134.621,66842.3584405201
2011-04-29,1134.618,66842.3584405201
2011-04-30,1134.614,66842.3584405201
2011-05-01,1134.611,66842.3584405201
2011-05-02,1134.608,66842.3584405201
2011-05-03,1134.605,66842.3584405201
2011-05-04,1134.602,66842.3584405201
2011-05-05,1134.603,66842.3584405201
2011-05-06,1134.604,66842.3584405201
2011-05-07,1134.605,66842.3584405201
2011-05-08,1134.606,66842.3584405201
2011-05-09,1134.606,66842.3584405201
2011-05-10,1134.607,66842.3584405201
2011-05-11,1134.608,66842.3584405201
2011-05-12,1134.609,66842.3584405201
2011-05-13,1134.61,66842.3584405201
2011-05-14,1134.608,66842.3584405201
2011-05-15,1134.606,66842.3584405201
2011-05-16,1134.604,66842.3584405201
2011-05-17,1134.602,66842.3584405201
2011-05-18,1134.599,66842.3584405201
2011-05-19,1134.597,66842.3584405201
2011-05-20,1134.595,66842.3584405201
2011-05-21,1134.593,66842.3584405201
2011-05-22,1134.591,66842.3584405201
2011-05-23,1134.589,66842.3584405201
2011-05-24,1134.594,66842.3584405201
2011-05-25,1134.598,66842.3584405201
2011-05-26,1134.602,66842.3584405201
2011-05-27,1134.607,66842.3584405201
2011-05-28,1134.612,66842.3584405201
2011-05-29,1134.616,66842.3584405201
2011-05-30,1134.62,66842.3584405201
2011-05-31,1134.625,66842.3584405201
2011-06-01,1134.63,66842.60642730663
2011-06-02,1134.634,66842.60642730663
2011-06-03,1134.636,66842.60642730663
2011-06-04,1134.638,66842.85441409315
2011-06-05,1134.639,66842.85441409315
2011-06-06,1134.641,66842.85441409315
2011-06-07,1134.643,66842.85441409315
2011-06-08,1134.645,66843.10240087968
2011-06-09,1134.647,66843.10240087968
2011-06-10,1134.648,66843.10240087968
2011-06-11,1134.65,66843.10240087968
2011-06-12,1134.652,66843.10240087968
2011-06-13,1134.651,66843.10240087968
2011-06-14,1134.65,66843.10240087968
2011-06-15,1134.649,66843.10240087968
2011-06-16,1134.648,66843.10240087968
2011-06-17,1134.646,66843.10240087968
2011-06-18,1134.645,66843.10240087968
2011-06-19,1134.644,66842.85441409315
2011-06-20,1134.643,66842.85441409315
2011-06-21,1134.642,66842.85441409315
2011-06-22,1134.641,66842.85441409315
2011-06-23,1134.636,66842.60642730663
2011-06-24,1134.631,66842.60642730663
2011-06-25,1134.626,66842.3584405201
2011-06-26,1134.621,66842.3584405201
2011-06-27,1134.616,66842.3584405201
2011-06-28,1134.611,66842.3584405201
2011-06-29,1134.606,66842.3584405201
2011-06-30,1134.601,66842.3584405201
2011-07-01,1134.596,66842.3584405201
2011-07-02,1134.591,66842.3584405201
2011-07-03,1134.584,66842.3584405201
2011-07-04,1134.577,66842.3584405201
2011-07-05,1134.57,66842.3584405201
2011-07-06,1134.563,66842.11045373358
2011-07-07,1134.556,66842.11045373358
2011-07-08,1134.548,66842.11045373358
2011-07-09,1134.541,66842.11045373358
2011-07-10,1134.534,66841.86246694704
2011-07-11,1134.527,66841.86246694704
2011-07-12,1134.52,66841.86246694704
2011-07-13,1134.512,66841.86246694704
2011-07-14,1134.504,66841.86246694704
2011-07-15,1134.496,66841.61448016053
2011-07-16,1134.488,66841.61448016053
2011-07-17,1134.481,66841.61448016053
2011-07-18,1134.473,66841.61448016053
2011-07-19,1134.465,66841.61448016053
2011-07-20,1134.457,66841.61448016053
2011-07-21,1134.449,66841.61448016053
2011-07-22,1134.441,66841.61448016053
2011-07-23,1134.445,66841.61448016053
2011-07-24,1134.45,66841.61448016053
2011-07-25,1134.454,66841.61448016053
2011-07-26,1134.459,66841.61448016053
2011-07-27,1134.463,66841.61448016053
2011-07-28,1134.467,66841.61448016053
2011-07-29,1134.472,66841.61448016053
2011-07-30,1134.476,66841.61448016053
2011-07-31,1134.481,66841.61448016053
2011-08-01,1134.485,66841.61448016053
2011-08-02,1134.481,66841.61448016053
2011-08-03,1134.476,66841.61448016053
2011-08-04,1134.472,66841.61448016053
2011-08-05,1134.467,66841.61448016053
2011-08-06,1134.463,66841.61448016053
2011-08-07,1134.459,66841.61448016053
2011-08-08,1134.454,66841.61448016053
2011-08-09,1134.45,66841.61448016053
2011-08-10,1134.445,66841.61448016053
2011-08-11,1134.441,66841.61448016053
2011-08-12,1134.442,66841.61448016053
2011-08-13,1134.442,66841.61448016053
2011-08-14,1134.443,66841.61448016053
2011-08-15,1134.444,66841.61448016053
2011-08-16,1134.444,66841.61448016053
2011-08-17,1134.445,66841.61448016053
2011-08-18,1134.446,66841.61448016053
2011-08-19,1134.447,66841.61448016053
2011-08-20,1134.447,66841.61448016053
2011-08-21,1134.448,66841.61448016053
2011-08-22,1134.448,66841.61448016053
2011-08-23,1134.448,66841.61448016053
2011-08-24,1134.449,66841.61448016053
2011-08-25,1134.449,66841.61448016053
2011-08-26,1134.449,66841.61448016053
2011-08-27,1134.449,66841.61448016053
2011-08-28,1134.449,66841.61448016053
2011-08-29,1134.45,66841.61448016053
2011-08-30,1134.45,66841.61448016053
2011-08-31,1134.45,66841.61448016053
2011-09-01,1134.445,66841.61448016053
2011-09-02,1134.439,66841.61448016053
2011-09-03,1134.434,66841.61448016053
2011-09-04,1134.429,66841.61448016053
2011-09-05,1134.423,66841.61448016053
2011-09-06,1134.418,66841.61448016053
2011-09-07,1134.413,66841.61448016053
2011-09-08,1134.407,66841.61448016053
2011-09-09,1134.402,66841.61448016053
2011-09-10,1134.416,66841.61448016053
2011-09-11,1134.429,66841.61448016053
2011-09-12,1134.442,66841.61448016053
2011-09-13,1134.456,66841.61448016053
2011-09-14,1134.47,66841.61448016053
2011-09-15,1134.483,66841.61448016053
2011-09-16,1134.496,66841.61448016053
2011-09-17,1134.51,66841.86246694704
2011-09-18,1134.524,66841.86246694704
2011-09-19,1134.537,66841.86246694704
2011-09-20,1134.531,66841.86246694704
2011-09-21,1134.525,66841.86246694704
2011-09-22,1134.519,66841.86246694704
2011-09-23,1134.513,66841.86246694704
2011-09-24,1134.507,66841.86246694704
2011-09-25,1134.501,66841.86246694704
2011-09-26,1134.495,66841.61448016053
2011-09-27,1134.489,66841.61448016053
2011-09-28,1134.483,66841.61448016053
2011-09-29,1134.477,66841.61448016053
2011-09-30,1134.481,66841.61448016053
2011-10-01,1134.484,66841.61448016053
2011-10-02,1134.488,66841.61448016053
2011-10-03,1134.492,66841.61448016053
2011-10-04,1134.496,66841.61448016053
2011-10-05,1134.499,66841.61448016053
2011-10-06,1134.503,66841.86246694704
2011-10-07,1134.507,66841.86246694704
2011-10-08,1134.51,66841.86246694704
2011-10-09,1134.514,66841.86246694704
2011-10-10,1134.515,66841.86246694704
2011-10-11,1134.517,66841.86246694704
2011-10-12,1134.518,66841.86246694704
2011-10-13,1134.52,66841.86246694704
2011-10-14,1134.521,66841.86246694704
2011-10-15,1134.522,66841.86246694704
2011-10-16,1134.524,66841.86246694704
2011-10-17,1134.525,66841.86246694704
2011-10-18,1134.527,66841.86246694704
2011-10-19,1134.528,66841.86246694704
2011-10-20,1134.53,66841.86246694704
2011-10-21,1134.533,66841.86246694704
2011-10-22,1134.535,66841.86246694704
2011-10-23,1134.537,66841.86246694704
2011-10-24,1134.539,66842.11045373358
2011-10-25,1134.542,66842.11045373358
2011-10-26,1134.544,66842.11045373358
2011-10-27,1134.546,66842.11045373358
2011-10-28,1134.549,66842.11045373358
2011-10-29,1134.551,66842.11045373358
2011-10-30,1134.556,66842.11045373358
2011-10-31,1134.561,66842.11045373358
2011-11-01,1134.566,66842.11045373358
2011-11-02,1134.571,66842.3584405201
2011-11-03,1134.576,66842.3584405201
2011-11-04,1134.58,66842.3584405201
2011-11-05,1134.585,66842.3584405201
2011-11-06,1134.59,66842.3584405201
2011-11-07,1134.595,66842.3584405201
2011-11-08,1134.6,66842.3584405201
2011-11-09,1134.604,66842.3584405201
2011-11-10,1134.608,66842.3584405201
2011-11-11,1134.612,66842.3584405201
2011-11-12,1134.616,66842.3584405201
2011-11-13,1134.619,66842.3584405201
2011-11-14,1134.623,66842.3584405201
2011-11-15,1134.627,66842.60642730663
2011-11-16,1134.631,66842.60642730663
2011-11-17,1134.635,66842.60642730663
2011-11-18,1134.639,66842.85441409315
2011-11-19,1134.65,66843.10240087968
2011-11-20,1134.661,66843.59837445273
2011-11-21,1134.672,66844.34233481232
2011-11-22,1134.683,66844.59032159885
2011-11-23,1134.694,66844.83830838537
2011-11-24,1134.705,66845.0862951719
2011-11-25,1134.716,66845.58226874495
2011-11-26,1134.727,66845.58226874495
2011-11-27,1134.738,66845.83025553147
2011-11-28,1134.749,66846.078242318
2011-11-29,1134.764,66847.07018946412
2011-11-30,1134.778,66847.31817625064
2011-12-01,1134.792,66848.8060969698
2011-12-02,1134.807,66850.29401768897
2011-12-03,1134.822,66852.27791198119
2011-12-04,1134.836,66854.01381948688
2011-12-05,1134.85,66856.9896609252
2011-12-06,1134.865,66859.717515577
2011-12-07,1134.88,66863.4373173749
2011-12-08,1134.894,66867.65309274587
2011-12-09,1134.896,66868.39705310545
2011-12-10,1134.898,66869.38900025155
2011-12-11,1134.901,66870.13296061114
2011-12-12,1134.903,66870.87692097072
2011-12-13,1134.905,66871.37289454378
2011-12-14,1134.907,66872.11685490336
2011-12-15,1134.909,66872.36484168988
2011-12-16,1134.912,66872.61282847641
2011-12-17,1134.914,66873.60477562252
2011-12-18,1134.916,66873.60477562252
2011-12-19,1134.911,66872.61282847641
2011-12-20,1134.905,66871.37289454378
2011-12-21,1134.9,66869.8849738246
2011-12-22,1134.894,66867.65309274587
2011-12-23,1134.889,66866.1651720267
2011-12-24,1134.884,66864.42926452101
2011-12-25,1134.878,66863.18933058839
2011-12-26,1134.873,66861.94939665575
2011-12-27,1134.867,66860.21348915006
2011-12-28,1134.862,66858.97355521741
2011-12-29,1134.862,66858.97355521741
2011-12-30,1134.862,66858.97355521741
2011-12-31,1134.862,66858.97355521741
2012-01-01,1134.862,66858.97355521741
2012-01-02,1134.862,66858.97355521741
2012-01-03,1134.862,66858.97355521741
2012-01-04,1134.862,66858.97355521741
2012-01-05,1134.862,66858.97355521741
2012-01-06,1134.862,66858.97355521741
2012-01-07,1134.857,66858.22959485784
2012-01-08,1134.852,66857.48563449825
2012-01-09,1134.848,66855.99771377908
2012-01-10,1134.843,66855.25375341951
2012-01-11,1134.838,66854.2618062734
2012-01-12,1134.833,66853.51784591381
2012-01-13,1134.828,66852.27791198119
2012-01-14,1134.824,66852.27791198119
2012-01-15,1134.819,66851.5339516216
2012-01-16,1134.814,66851.28596483507
2012-01-17,1134.811,66850.78999126202
2012-01-18,1134.808,66850.29401768897
2012-01-19,1134.804,66850.29401768897
2012-01-20,1134.801,66849.79804411592
2012-01-21,1134.798,66849.55005732938
2012-01-22,1134.795,66849.30207054286
2012-01-23,1134.792,66848.8060969698
2012-01-24,1134.788,66848.8060969698
2012-01-25,1134.785,66848.31012339675
2012-01-26,1134.782,66848.06213661023
2012-01-27,1134.778,66847.31817625064
2012-01-28,1134.773,66847.07018946412
2012-01-29,1134.768,66847.07018946412
2012-01-30,1134.764,66847.07018946412
2012-01-31,1134.76,66846.57421589106
2012-02-01,1134.755,66846.078242318
2012-02-02,1134.75,66846.078242318
2012-02-03,1134.746,66846.078242318
2012-02-04,1134.742,66845.83025553147
2012-02-05,1134.737,66845.83025553147
2012-02-06,1134.735,66845.83025553147
2012-02-07,1134.733,66845.83025553147
2012-02-08,1134.731,66845.58226874495
2012-02-09,1134.729,66845.58226874495
2012-02-10,1134.727,66845.58226874495
2012-02-11,1134.725,66845.58226874495
2012-02-12,1134.723,66845.58226874495
2012-02-13,1134.721,66845.58226874495
2012-02-14,1134.719,66845.58226874495
2012-02-15,1134.717,66845.58226874495
2012-02-16,1134.712,66845.33428195842
2012-02-17,1134.708,66845.33428195842
2012-02-18,1134.703,66845.0862951719
2012-02-19,1134.698,66845.0862951719
2012-02-20,1134.694,66844.83830838537
2012-02-21,1134.689,66844.59032159885
2012-02-22,1134.684,66844.59032159885
2012-02-23,1134.679,66844.59032159885
2012-02-24,1134.675,66844.59032159885
2012-02-25,1134.67,66843.59837445273
2012-02-26,1134.675,66844.59032159885
2012-02-27,1134.681,66844.59032159885
2012-02-28,1134.686,66844.59032159885
2012-02-29,1134.692,66844.83830838537
2012-03-01,1134.697,66845.0862951719
2012-03-02,1134.702,66845.0862951719
2012-03-03,1134.708,66845.33428195842
2012-03-04,1134.713,66845.58226874495
2012-03-05,1134.719,66845.58226874495
2012-03-06,1134.724,66845.58226874495
2012-03-07,1134.715,66845.58226874495
2012-03-08,1134.706,66845.33428195842
2012-03-09,1134.696,66845.0862951719
2012-03-10,1134.687,66844.59032159885
2012-03-11,1134.678,66844.59032159885
2012-03-12,1134.669,66843.59837445273
2012-03-13,1134.66,66843.59837445273
2012-03-14,1134.65,66843.10240087968
2012-03-15,1134.641,66842.85441409315
2012-03-16,1134.632,66842.60642730663
2012-03-17,1134.63,66842.60642730663
2012-03-18,1134.627,66842.60642730663
2012-03-19,1134.625,66842.3584405201
2012-03-20,1134.622,66842.3584405201
2012-03-21,1134.62,66842.3584405201
2012-03-22,1134.618,66842.3584405201
2012-03-23,1134.615,66842.3584405201
2012-03-24,1134.613,66842.3584405201
2012-03-25,1134.61,66842.3584405201
2012-03-26,1134.608,66842.3584405201
2012-03-27,1134.613,66842.3584405201
2012-03-28,1134.619,66842.3584405201
2012-03-29,1134.624,66842.3584405201
2012-03-30,1134.629,66842.60642730663
2012-03-31,1134.634,66842.60642730663
2012-04-01,1134.64,66842.85441409315
2012-04-02,1134.645,66843.10240087968
2012-04-03,1134.65,66843.10240087968
2012-04-04,1134.656,66843.3503876662
2012-04-05,1134.661,66843.59837445273
2012-04-06,1134.661,66843.59837445273
2012-04-07,1134.661,66843.59837445273
2012-04-08,1134.662,66843.59837445273
2012-04-09,1134.662,66843.59837445273
2012-04-10,1134.662,66843.59837445273
2012-04-11,1134.662,66843.59837445273
2012-04-12,1134.662,66843.59837445273
2012-04-13,1134.663,66843.59837445273
2012-04-14,1134.663,66843.59837445273
2012-04-15,1134.663,66843.59837445273
2012-04-16,1134.668,66843.59837445273
2012-04-17,1134.673,66844.59032159885
2012-04-18,1134.678,66844.59032159885
2012-04-19,1134.683,66844.59032159885
2012-04-20,1134.689,66844.59032159885
2012-04-21,1134.694,66844.83830838537
2012-04-22,1134.699,66845.0862951719
2012-04-23,1134.704,66845.0862951719
2012-04-24,1134.709,66845.33428195842
2012-04-25,1134.715,66845.58226874495
2012-04-26,1134.721,66845.58226874495
2012-04-27,1134.726,66845.58226874495
2012-04-28,1134.732,66845.83025553147
2012-04-29,1134.738,66845.83025553147
2012-04-30,1134.744,66846.078242318
2012-05-01,1134.75,66846.078242318
2012-05-02,1134.755,66846.078242318
2012-05-03,1134.761,66846.57421589106
2012-05-04,1134.767,66847.07018946412
2012-05-05,1134.776,66847.31817625064
2012-05-06,1134.785,66848.31012339675
2012-05-07,1134.794,66848.8060969698
2012-05-08,1134.803,66850.04603090245
2012-05-09,1134.812,66850.78999126202
2012-05-10,1134.821,66851.5339516216
2012-05-11,1134.83,66852.77388555424
2012-05-12,1134.839,66854.2618062734
2012-05-13,1134.848,66855.99771377908
2012-05-14,1134.857,66858.22959485784
2012-05-15,1134.864,66859.717515577
2012-05-16,1134.871,66861.45342308268
2012-05-17,1134.879,66863.18933058839
2012-05-18,1134.886,66864.92523809407
2012-05-19,1134.893,66867.40510595935
2012-05-20,1134.9,66869.8849738246
2012-05-21,1134.907,66872.11685490336
2012-05-22,1134.915,66873.60477562252
2012-05-23,1134.922,66874.59672276862
2012-05-24,1134.929,66876.82860384737
2012-05-25,1134.934,66879.30847171263
2012-05-26,1134.94,66881.04437921834
2012-05-27,1134.945,66882.28431315097
2012-05-28,1134.951,66884.02022065666
2012-05-29,1134.956,66885.2601545893
2012-05-30,1134.961,66885.50814137582
2012-05-31,1134.967,66886.99606209499
2012-06-01,1134.972,66886.99606209499
2012-06-02,1134.978,66886.99606209499
2012-06-03,1134.983,66886.99606209499
2012-06-04,1134.988,66886.99606209499
2012-06-05,1134.994,66886.99606209499
2012-06-06,1134.999,66886.99606209499
2012-06-07,1135.005,66964.11995270492
2012-06-08,1135.01,66964.11995270492
2012-06-09,1135.015,66964.11995270492
2012-06-10,1135.021,66964.11995270492
2012-06-11,1135.026,66964.11995270492
2012-06-12,1135.032,66964.11995270492
2012-06-13,1135.037,66964.11995270492
2012-06-14,1135.023,66964.11995270492
2012-06-15,1135.009,66964.11995270492
2012-06-16,1134.994,66886.99606209499
2012-06-17,1134.98,66886.99606209499
2012-06-18,1134.966,66886.99606209499
2012-06-19,1134.952,66884.26820744318
2012-06-20,1134.938,66880.30041885875
2012-06-21,1134.923,66874.84470955515
2012-06-22,1134.909,66872.36484168988
2012-06-23,1134.895,66868.14906631892
2012-06-24,1134.903,66870.87692097072
2012-06-25,1134.911,66872.61282847641
2012-06-26,1134.918,66873.85276240905
2012-06-27,1134.926,66876.33263027431
2012-06-28,1134.934,66879.30847171263
2012-06-29,1134.942,66881.54035279139
2012-06-30,1134.95,66883.27626029708
