depth_m,area_m2
9.235,30987307800.0
9.245000000000001,31003380900.0
9.254999999999999,31019342400.0
9.265,31035383100.0
9.274999999999999,31051482300.0
9.285,31067406900.0
9.295000000000002,31083471900.0
9.305,31099446000.0
9.315000000000001,31115412000.0
9.325,31131296100.0
9.335,31147269300.0
9.344999999999999,31163156100.0
9.355,31179042000.0
9.365,31194937800.0
9.375,31210804800.0
9.385000000000002,31226708700.0
9.395,31242546000.0
9.405000000000001,31258332000.0
9.415,31274195400.0
9.425,31289942700.0
9.434999999999999,31305585600.0
9.445,31321326600.0
9.455000000000002,31337099100.0
9.465,31352732100.0
9.475000000000001,31368481200.0
9.485,31384091700.0
9.495000000000001,31399712100.0
9.504999999999999,31415388300.0
9.515,31430968200.0
9.524999999999999,31446602100.0
9.535,31462258500.0
9.545000000000002,31477962600.0
9.555,31493581200.0
9.565000000000001,31509175500.0
9.575,31524817500.0
9.585,31540392000.0
9.594999999999999,31555844100.0
9.605,31571403300.0
9.615,31586950800.0
9.625,31602349800.0
9.635000000000002,31617863100.0
9.645,31633277400.0
9.655000000000001,31648749300.0
9.665,31664100600.0
9.675,31679473500.0
9.684999999999999,31694914800.0
9.695,31710186900.0
9.705000000000002,31725641700.0
9.715,31740968700.0
9.725000000000001,31756362300.0
9.735,31771735200.0
9.745000000000001,31787036100.0
9.754999999999999,31802418900.0
9.765,31817664900.0
9.774999999999999,31833134100.0
9.785,31848429600.0
9.795000000000002,31863726900.0
9.805,31879086300.0
9.815000000000001,31894372800.0
9.825,31909671900.0
9.835,31924959300.0
9.844999999999999,31940334900.0
9.855,31955591700.0
9.865,31970823300.0
9.875,31986117000.0
9.885000000000002,32001380100.0
9.895,32016582000.0
9.905000000000001,32031832500.0
9.915,32047110000.0
9.925,32062347900.0
9.934999999999999,32077638000.0
9.945,32092929900.0
9.955000000000002,32108026500.0
9.965,32123245500.0
9.975000000000001,32138487900.0
9.985,32153704200.0
9.995000000000001,32168862000.0
10.004999999999999,32184114300.0
10.015,32199280200.0
10.024999999999999,32214318300.0
10.035,32229594000.0
10.045000000000002,32244645600.0
10.055,32259709800.0
10.065000000000001,32274884700.0
10.075,32289997500.0
10.085,32305076100.0
10.094999999999999,32320233900.0
10.105,32335375500.0
10.115,32350431600.0
10.125,32365593000.0
10.135000000000002,32380675200.0
10.145,32395913100.0
10.155000000000001,32410912500.0
10.165,32426099100.0
10.175,32441134500.0
10.184999999999999,32456054700.0
10.195,32471116200.0
10.205000000000002,32486176800.0
10.215,32501151000.0
10.225000000000001,32516236800.0
10.235,32531268600.0
